"Country","Powerplant Name","Capacity (MW)","Latitude","Longitude","Primary Fuel"
"United Kingdom","Rodbourne Rail Farm - Solar Park",7.6,51.5612,-2.0994,"Solar"
"United Kingdom","Rolleston Park Farm",18.7,52.8397,-1.6854,"Solar"
"United Kingdom","Rolls Royce Filton Campus Building 184",1.4,51.5246,-2.5713,"Solar"
"United Kingdom","Rolls Royce Filton Campus Building 185",1.8,51.5246,-2.5713,"Solar"
"United Kingdom","Rookery Business Park",5,52.5353,1.0661,"Solar"
"United Kingdom","Rookery Farm",3.8,50.8061,-0.6235,"Solar"
"United Kingdom","Rose And Crown Farm",30,52.7121,0.1965,"Solar"
"United Kingdom","Rosedew Farm",5,51.3976,-3.4707,"Solar"
"United Kingdom","Roskrow Farm",8.9,50.1808,-5.1326,"Solar"
"United Kingdom","Rotherdale Farm",5,52.1525,-2.0465,"Solar"
"United Kingdom","Rotherdale Farm - extension",9,52.1536,-2.0341,"Solar"
"United Kingdom","Roundponds Farm Solar Park",13.5,51.3801,-2.1627,"Solar"
"United Kingdom","Roves Farm (Solar) - resubmission",12.7,51.5978,-1.6983,"Solar"
"United Kingdom","Rowles Farm solar park",13,51.8441,-1.2258,"Solar"
"United Kingdom","Royston Solar Farm (Phase 1) (a)",5,52.065,-0.0223,"Solar"
"United Kingdom","Rudbaxton Solar Park",10.8,51.8501,-4.9524,"Solar"
"United Kingdom","Rudge Hill Farm",1.01886,50.9129,-2.3126,"Solar"
"United Kingdom","Rufford Lane",2.6,53.1881,-1.0072,"Solar"
"United Kingdom","Rushmoor Lane Farm (Cheshire Coppice)",5,52.7272,-2.5528,"Solar"
"United Kingdom","Rydon Farm",12,50.5068,-3.6353,"Solar"
"United Kingdom","Ryston Estate Solar Park",4.8,52.5944,0.3953,"Solar"
"United Kingdom","SAUNDERCROFT SOLAR FARM",7,50.765,-3.3985,"Solar"
"United Kingdom","SPD 2 Hall Farm",14.9147,52.4976,1.3092,"Solar"
"United Kingdom","SPD 3 Grange Farm",9.49544,53.144,-0.1605,"Solar"
"United Kingdom","SPD 4 Gelliwern",6.24,51.7,-3.9928,"Solar"
"United Kingdom","STRETE FARM SOLAR FARM",4.8,50.7459,-3.3587,"Solar"
"United Kingdom","Safeguard Bradwall",4.997475,53.1589,-2.3824,"Solar"
"United Kingdom","Salcey Farm",5.46156,52.1466,-0.7565,"Solar"
"United Kingdom","Salford Lodge",5,52.1567,-1.9314,"Solar"
"United Kingdom","Salford Road",1.6,53.5799,-2.4269,"Solar"
"United Kingdom","Salford Road Solar Farm (resubmission)",2.2,53.2189,-1.915,"Solar"
"United Kingdom","Salhouse Solar Farm",5,52.6887,1.4,"Solar"
"United Kingdom","Sandhill Solar Park",2,51.0605,-3.1973,"Solar"
"United Kingdom","Sandys Moor",2.9,51.0385,-3.3063,"Solar"
"United Kingdom","Saron",6.33258,51.7953,-4.0184,"Solar"
"United Kingdom","Sawmills Solar Farm",6.5,50.5921,-3.5337,"Solar"
"United Kingdom","Saxley Farm",5,51.161,-1.5363,"Solar"
"United Kingdom","Says Court",19.807,51.5336,-2.4494,"Solar"
"United Kingdom","School Aycliffe",5,54.6077,-1.5968,"Solar"
"United Kingdom","Screwfix Direct",2.5,52.9752,-2.171,"Solar"
"United Kingdom","Seaton Road Solar Farm",4,52.5853,-0.709,"Solar"
"United Kingdom","Seaview Farm",1.7,51.4955,-3.6958,"Solar"
"United Kingdom","Sedbury Park",5,51.639,-2.6551,"Solar"
"United Kingdom","Severn Road Solar Park",1.8,51.5325,-2.6689,"Solar"
"United Kingdom","Sevor Farm",9.3,51.5923,-1.7161,"Solar"
"United Kingdom","Shacks Barn Solar Farm",5,52.1021,-1.0049,"Solar"
"United Kingdom","Sharland Farm",2.8,50.8418,-3.7608,"Solar"
"United Kingdom","Sheepbridge Court Farm",8,51.3895,-0.961,"Solar"
"United Kingdom","Shelswell",5.06331,51.974,-1.116,"Solar"
"United Kingdom","Sherburn",5,54.1793,-0.525,"Solar"
"United Kingdom","Sheriffhales",5,52.7067,-2.3689,"Solar"
"United Kingdom","Shipton Bellinger - Park House Corner Solar Farm",5.4,51.1947,-1.666,"Solar"
"United Kingdom","Shoals Hook Farm",12.1,51.8135,-4.9417,"Solar"
"United Kingdom","Shooters Bottom Solar Park",7,51.2588,-2.5864,"Solar"
"United Kingdom","Short Hazel Solar Farm",5,52.7755,-1.5111,"Solar"
"United Kingdom","Shortheath Solar Park",5,52.7305,-1.5524,"Solar"
"United Kingdom","Shotwick",72.209,53.2409,-3.0227,"Solar"
"United Kingdom","Site To North East Of  Lochcraigs Farm",5,55.6575,-4.7432,"Solar"
"United Kingdom","Six Hills Solar Farm",18.7,52.7806,-1.0262,"Solar"
"United Kingdom","Skegness",10.684,53.148,0.2348,"Solar"
"United Kingdom","Skegness Solar Park",4.9,53.1551,0.2965,"Solar"
"United Kingdom","Skylark",4.93885,52.2012,-0.0735,"Solar"
"United Kingdom","Slaughtergate Farm",1.8,51.0459,-2.3119,"Solar"
"United Kingdom","Smith Hall Farm Solar Park",5,53.0124,-1.6025,"Solar"
"United Kingdom","Snarlton Farm (Melksham solar farm)",49.6,51.3734,-2.0897,"Solar"
"United Kingdom","Snettisham Solar Farm",2.7,52.868,0.9202,"Solar"
"United Kingdom","Solar Farm at Fields Farm (Phase 1)",5,52.2449,-1.4102,"Solar"
"United Kingdom","Solar farm at land at The Willows  Uttoxeter",6.4,52.896,-1.8403,"Solar"
"United Kingdom","Somersal Mill Farm",2.6,52.916,-1.7946,"Solar"
"United Kingdom","Somerton Door Farm",8.7,51.0673,-2.7573,"Solar"
"United Kingdom","South Creake",26.001155,52.8619,0.7713,"Solar"
"United Kingdom","South Lees Farm",11,51.4017,0.8064,"Solar"
"United Kingdom","South Newton Farm",11.3,50.7355,-2.0976,"Solar"
"United Kingdom","South of Henley Hall",5,52.3809,-2.6753,"Solar"
"United Kingdom","Southbrook Solar Farm",5,51.5873,-2.7227,"Solar"
"United Kingdom","Southcombe Farm",1.2,50.8861,-4.2151,"Solar"
"United Kingdom","Southdown Quarry",1.5,50.3562,-4.202,"Solar"
"United Kingdom","Southern Counties Shooting Ground Phase 1 (resubmission)",9,50.8212,-2.5557,"Solar"
"United Kingdom","Southern Counties Shooting Ground Phase 2 (resubmission)",5,50.822,-2.5562,"Solar"
"United Kingdom","Southfield Solar Park",9.7614,51.0141,-2.6086,"Solar"
"United Kingdom","Southill Solar (resubmission)",4.5,51.8588,-1.475,"Solar"
"United Kingdom","Southwick Estate",48,50.8844,-1.0813,"Solar"
"United Kingdom","Spittleborough Farm",12,51.5464,-1.8814,"Solar"
"United Kingdom","Spriggs Farm",12,51.9671,0.3686,"Solar"
"United Kingdom","Springhill Solar Park (Northwick)",5,52.0188,-1.8025,"Solar"
"United Kingdom","St Columb Major Solar Farm",7,50.4229,-4.9278,"Solar"
"United Kingdom","St Francis",4.32531,50.8749,0.4534,"Solar"
"United Kingdom","St Helen's Lane",5,54.6741,-3.5263,"Solar"
"United Kingdom","Stables",1.966,50.6971,-1.422,"Solar"
"United Kingdom","Staining Wood Farm",4.9,53.7805,-2.9599,"Solar"
"United Kingdom","Stanton solar park",5,51.6183,-1.7514,"Solar"
"United Kingdom","Stantway Solar Farm",5,51.8212,-2.3998,"Solar"
"United Kingdom","Steventon",10.03917,51.6334,-1.3613,"Solar"
"United Kingdom","Stob House Farm",4.9,54.6333,-1.2958,"Solar"
"United Kingdom","Stokes Marsh Farm",16.6,51.3076,-2.0846,"Solar"
"United Kingdom","Stone Hill",2.6,50.9201,0.2268,"Solar"
"United Kingdom","Stonebarrow Farm",8,50.7855,-2.9249,"Solar"
"United Kingdom","Stonepit Farm",5,52.1339,-0.8471,"Solar"
"United Kingdom","Stoneshill Farm (resubmission)",5,50.8783,-3.3846,"Solar"
"United Kingdom","Stormy Down Solar Farm",3.8,51.512,-3.6708,"Solar"
"United Kingdom","Stowbridge Farm",24,52.329,0.2182,"Solar"
"United Kingdom","Stowbridge Farm - Extension (Phase 1)",10,52.331,0.2258,"Solar"
"United Kingdom","Stowbridge Farm - Extension (Phase 2)",10,52.3336,0.2256,"Solar"
"United Kingdom","Stragglethorpe",4.99928,52.9264,-1.0508,"Solar"
"United Kingdom","Stratton Hall Solar Park",11.6,52.0088,1.2869,"Solar"
"United Kingdom","Strettington Solar Farm",5,50.8571,-0.7298,"Solar"
"United Kingdom","Stripe",4.98,54.4175,-1.6989,"Solar"
"United Kingdom","Sudforth Lane (Kellingley Solar Farm)",5,53.7028,-1.2009,"Solar"
"United Kingdom","Summercourt Solar Farm (Glebe Farm)",1.1,50.3734,-4.9579,"Solar"
"United Kingdom","Summerway Drove",2,51.1227,-2.9657,"Solar"
"United Kingdom","Sundorne",18.226,52.7349,-2.708,"Solar"
"United Kingdom","Sutton Mawr Farm",7.5,51.4186,-3.327,"Solar"
"United Kingdom","Sutton Montis Road Solar Park / Sutton Bridge Solar Farm",5.4,51.0133,-2.5647,"Solar"
"United Kingdom","Sycamore Farm",20,50.9924,0.8763,"Solar"
"United Kingdom","Sytchwythy Fields",1.4,52.1008,-1.9146,"Solar"
"United Kingdom","Sywell (England)",4.99928,52.3033,-0.7775,"Solar"
"United Kingdom","Taplins Farm solar park",5.9,51.2885,-0.8835,"Solar"
"United Kingdom","Taunton Racecourse",1.5,50.9942,-3.0874,"Solar"
"United Kingdom","Tavells Lane Solar Farm",5.3,50.8941,-1.4585,"Solar"
"United Kingdom","Temple Normanton (England)",4.89398,53.2071,-1.3724,"Solar"
"United Kingdom","Tengore Lane - resubmission",3,51.0428,-2.792,"Solar"
"United Kingdom","Testwood Water Supply Works",1.9,50.9325,-1.4979,"Solar"
"United Kingdom","Thame solar farm",4.3,51.7478,-0.9348,"Solar"
"United Kingdom","Thameside DC",1,51.4924,0.027,"Solar"
"United Kingdom","The Breck",5,53.2813,-1.3619,"Solar"
"United Kingdom","The Elms",10.4,52.2142,-1.4455,"Solar"
"United Kingdom","The Flit",10.5,51.8046,-1.294,"Solar"
"United Kingdom","The Grange",8,51.372,-2.8763,"Solar"
"United Kingdom","The Kickles",5,52.0962,-0.7429,"Solar"
"United Kingdom","The Manor of Cadland Estate",5,50.8051,-1.3603,"Solar"
"United Kingdom","The Old Airfield",5,52.6919,1.1039,"Solar"
"United Kingdom","The Stables",1.8,52.5766,-1.4068,"Solar"
"United Kingdom","Thompson House Equestrian farm",5,53.5976,-2.684,"Solar"
"United Kingdom","Thornborough Grounds (England)",4.9929,52.0078,-0.9272,"Solar"
"United Kingdom","Thorne Farm",6.2,51.3386,1.3476,"Solar"
"United Kingdom","Thornton Lane",2.7,52.6843,-1.3142,"Solar"
"United Kingdom","Tiddiecross Solar Farm",10.5,52.7035,-2.5747,"Solar"
"United Kingdom","Tiers Cross Solar Farm",24,51.7491,-5.0407,"Solar"
"United Kingdom","Tilmanstone Colliery",10,51.2098,1.2764,"Solar"
"United Kingdom","Tiln Farm Retford (extension)",1.7,53.3482,-0.9281,"Solar"
"United Kingdom","Tiln Farm solar park",8,53.3468,-0.9294,"Solar"
"United Kingdom","Toggam Farm",12.5,52.4334,0.5009,"Solar"
"United Kingdom","Tollgate Farm",4.3,52.2347,-1.5442,"Solar"
"United Kingdom","Tonedale Farm",5,50.9798,-3.248,"Solar"
"United Kingdom","Tonge Corner Farm",22,51.3551,0.7808,"Solar"
"United Kingdom","Tooleys Farm",5.3,51.885,0.3944,"Solar"
"United Kingdom","Tower Hayes Farm",5,52.6852,-1.3175,"Solar"
"United Kingdom","Tower Hill Farm",8.1,51.5973,-2.4724,"Solar"
"United Kingdom","Towerbrook Farm (Banwell Solar Farm)",7.2,51.3315,-2.8547,"Solar"
"United Kingdom","Toyota Motor Manufacturing Uk - Deeside",3.8,53.2279,-3.0248,"Solar"
"United Kingdom","Toyota Solar Farm",4.6,52.8771,-1.5746,"Solar"
"United Kingdom","Tredinnick Fields",5.8,50.4067,-4.7582,"Solar"
"United Kingdom","Tredown Solar Farm",1.2,50.6102,-4.2707,"Solar"
"United Kingdom","Trefinnick",4.40363,50.5423,-4.3492,"Solar"
"United Kingdom","Trefullock Solar Farm",5,50.3666,-4.9565,"Solar"
"United Kingdom","Tregassow Farm - Solar Modules",6,50.3069,-5.0152,"Solar"
"United Kingdom","Treguff",3.736465,51.4308,-3.4073,"Solar"
"United Kingdom","Trehawke Barton (Doddycross) Solar Farm",9.1,50.4359,-4.3788,"Solar"
"United Kingdom","Trelow Farm",1.6,50.4899,-4.9298,"Solar"
"United Kingdom","Trench Farm",7.2,52.9454,-2.9179,"Solar"
"United Kingdom","Trenouth Farm",3.6,50.4944,-4.962,"Solar"
"United Kingdom","Trenoweth Solar Farm",2.5,50.3973,-4.7489,"Solar"
"United Kingdom","Trequite",10.988,50.4263,-4.3656,"Solar"
"United Kingdom","Treswarrow Solar Park",6.5,50.5679,-4.8498,"Solar"
"United Kingdom","Trethosa Farm Solar Park",4.8,50.3557,-4.8988,"Solar"
"United Kingdom","Trevemper",1.6999,50.3949,-5.0693,"Solar"
"United Kingdom","Triangle Solar Farm Park",10,52.3285,0.3173,"Solar"
"United Kingdom","Trickey Warren",4.63197,50.9269,-3.1381,"Solar"
"United Kingdom","Trigon Solar Farm",7,50.7108,-2.1739,"Solar"
"United Kingdom","Troughton Farm",30,51.9592,-2.1215,"Solar"
"United Kingdom","Trowle Common",5,51.3265,-2.2331,"Solar"
"United Kingdom","Tump Solar Farm",5,51.6451,-2.653,"Solar"
"United Kingdom","Turves Solar Farm (Resubmission)",5,52.5303,-0.0262,"Solar"
"United Kingdom","Turves/Burtnhouse Solar Farm extension",4.7,52.5295,-0.0262,"Solar"
"United Kingdom","Turweston Solar Farm",16.7,52.0328,-1.1053,"Solar"
"United Kingdom","Twemlows",10,52.9379,-2.6436,"Solar"
"United Kingdom","Twin Elm Solar Farm",1,51.358,-2.7959,"Solar"
"United Kingdom","Twin Yards Solar Farm",5,53.1188,-1.3214,"Solar"
"United Kingdom","UK Solar (Lower Newton) LLP",11.929,52.9473,-2.0203,"Solar"
"United Kingdom","Upper Clayhill",4.7492,50.9159,0.0554,"Solar"
"United Kingdom","Upper Farm solar park",12,51.1721,-1.0997,"Solar"
"United Kingdom","Upper Huntingford Farm",7.7,51.6436,-2.4065,"Solar"
"United Kingdom","Upper Meadowley Farm",10.7,52.5295,-2.4909,"Solar"
"United Kingdom","Upper Pant-Ysgawen Farm/Crumlin",4.9,51.6718,-3.1523,"Solar"
"United Kingdom","VENTNOR ROAD SOLAR PARK",4.8,50.642,-1.2043,"Solar"
"United Kingdom","Vantage Point",1.4,51.8676,-2.4853,"Solar"
"United Kingdom","Verwood Solar Farm",20.4,50.8652,-1.883,"Solar"
"United Kingdom","Vine Farm Solar Park",45,52.1112,-0.0691,"Solar"
"United Kingdom","Walkers Wood Solar Park",27,53.3124,-0.9997,"Solar"
"United Kingdom","Walland Farm",5,50.9758,-4.3468,"Solar"
"United Kingdom","Wally Corner Landfill Site",7,51.6574,-1.1619,"Solar"
"United Kingdom","Walmoor Farm solar park",4,53.3026,-0.9195,"Solar"
"United Kingdom","Walnut Yard (Phase 1)",1.8,52.7997,-1.3642,"Solar"
"United Kingdom","Waltham Point Distribution Centre",1.8,51.6794,-0.0088,"Solar"
"United Kingdom","Walton",1.78633,51.4041,-0.3977,"Solar"
"United Kingdom","Wambrook Farm",4.1,50.8744,-2.9875,"Solar"
"United Kingdom","Warleigh Barton Solar Farm",5,50.4344,-4.1618,"Solar"
"United Kingdom","Warrington Home Solar Scheme",5.3,53.3873,-2.6029,"Solar"
"United Kingdom","Watchfield Lawn",10.2,51.2253,-2.9446,"Solar"
"United Kingdom","Water Eaton Farm / Port Farm",34.8,51.6433,-1.8178,"Solar"
"United Kingdom","Waterditch Solar Farm",18,50.7592,-1.7518,"Solar"
"United Kingdom","Waterloo solar park",14.6,52.1493,-0.2563,"Solar"
"United Kingdom","Wedgehill Farm",13,50.8613,-1.9008,"Solar"
"United Kingdom","Week Farm Solar Park",3.3,50.9517,-4.1195,"Solar"
"United Kingdom","Welbeck",11.2608,53.2406,-1.108,"Solar"
"United Kingdom","Welbeck Colliery",9.6,53.2239,-1.1377,"Solar"
"United Kingdom","Wellingborough Solar Farm",8.5316,52.2816,-0.6938,"Solar"
"United Kingdom","West Bradley",1.029,50.9163,-3.5707,"Solar"
"United Kingdom","West Ditchen Farm (resubmission)",5,50.7238,-4.4054,"Solar"
"United Kingdom","West Farm",7.63,51.6987,-4.9012,"Solar"
"United Kingdom","West Hall Solar Farm",7,51.3949,-3.4049,"Solar"
"United Kingdom","West Hill Farm",2.4,51.1504,-4.1312,"Solar"
"United Kingdom","West Hill Farm (solar)",7.3,51.1461,-4.1377,"Solar"
"United Kingdom","West Kingsmill Farm Solar Park",1.6,50.4414,-4.243,"Solar"
"United Kingdom","West Raynham",49.9,52.7905,0.7448,"Solar"
"United Kingdom","West Strathore Solar Limited",5,56.1648,-3.151,"Solar"
"United Kingdom","West Venn Solar Farm (resubmission)",5,50.7544,-4.2994,"Solar"
"United Kingdom","West Woodlands",5,51.1948,-2.3184,"Solar"
"United Kingdom","Westbury (Closed) Landfill Site",3.5,51.273,-2.1608,"Solar"
"United Kingdom","Westcott Venture Park Phase 2 & 3",1.3,51.8454,-0.9557,"Solar"
"United Kingdom","Westerfield Farm - resubmission",12.5,51.7854,-1.6082,"Solar"
"United Kingdom","Western International Market",1.7,51.496,-0.4081,"Solar"
"United Kingdom","Westfield Farm",5,53.8726,-2.7654,"Solar"
"United Kingdom","Westmill Farm - PV",5,51.6188,-1.644,"Solar"
"United Kingdom","Westover Farm - resubmission",7,51.1621,-1.5062,"Solar"
"United Kingdom","Westwood",9.181,53.2228,-0.9266,"Solar"
"United Kingdom","Weycock Road",7,51.4178,-3.3075,"Solar"
"United Kingdom","Wheal Alfred Road Solar Farm",3.5,50.1769,-5.3872,"Solar"
"United Kingdom","Wheal Jane",1.42,50.2376,-5.1228,"Solar"
"United Kingdom","Wheat Leasows Solar Park",4,52.7207,-2.4863,"Solar"
"United Kingdom","Whiddon Farm",1,50.7524,-4.2773,"Solar"
"United Kingdom","Whitchurch",6.52,51.2799,-2.5256,"Solar"
"United Kingdom","Whitley (Ashcott Farm) Solar Park",7.5702,51.1303,-2.7953,"Solar"
"United Kingdom","Whitley Farm (2 of 2)",3.5,51.1285,-2.7844,"Solar"
"United Kingdom","Whitman Laboratories",1,51.006,-0.9515,"Solar"
"United Kingdom","Whitton Mawr",6,51.4413,-3.324,"Solar"
"United Kingdom","Wick Farm (Burnham on Crouch)",5,51.6272,0.843,"Solar"
"United Kingdom","Wick Farm Solar Park",14.6,51.2871,-2.9813,"Solar"
"United Kingdom","Wick Lane Solar Ltd",2.8,51.2698,-2.9624,"Solar"
"United Kingdom","Wickfield Farm",5,51.5415,-1.8708,"Solar"
"United Kingdom","Widehurst Farm",5,51.1593,0.5089,"Solar"
"United Kingdom","Wiggin Hill Solar Farm - Phase 1",6.8,52.3557,-0.0774,"Solar"
"United Kingdom","Wiggin Hill Solar Farm - Phase 2",4.1,52.356,-0.0785,"Solar"
"United Kingdom","Wilbees Farm (resubmission)",5,50.8404,0.1907,"Solar"
"United Kingdom","Wilburton",4.99,52.3449,0.1662,"Solar"
"United Kingdom","William's Farm",4.20464,53.029,-2.9213,"Solar"
"United Kingdom","Willsland Solar farm",3.2,50.8166,-4.13,"Solar"
"United Kingdom","Wilmingham Lane Solar Farm",7,50.6872,-1.4855,"Solar"
"United Kingdom","Wilsom Farm",11,51.1424,-0.9501,"Solar"
"United Kingdom","Wilton",9.484,50.4016,-4.3787,"Solar"
"United Kingdom","Winham Farm - resubmission",5,50.8245,-3.3974,"Solar"
"United Kingdom","Winnards Perch Solar Farm",3.8,50.4624,-4.9199,"Solar"
"United Kingdom","Winsdon Farm",5,50.698,-4.4494,"Solar"
"United Kingdom","Winterbrook",1.2,51.5868,-1.1314,"Solar"
"United Kingdom","Wisbech Solar Park",3.40472,52.6379,0.1621,"Solar"
"United Kingdom","Wisbridge Farm",9.3,52.008,-0.0134,"Solar"
"United Kingdom","Witches Solar Farm",5,51.9733,-2.6747,"Solar"
"United Kingdom","Wix Lodge",18.7,51.9128,1.1241,"Solar"
"United Kingdom","Woden Park",4.992,51.4679,-3.2432,"Solar"
"United Kingdom","Wogaston Solar Farm",5.3,51.6685,-5.0209,"Solar"
"United Kingdom","Wolseley National Distribution Centre",2,52.2736,-1.5357,"Solar"
"United Kingdom","Woodforde Farm",9,52.698,1.09,"Solar"
"United Kingdom","Woodlands Barton Solar Farm",4.9,50.4239,-4.8051,"Solar"
"United Kingdom","Woodlands Farm Solar Park",10,51.3252,1.124,"Solar"
"United Kingdom","Woodtown",2.719,50.7762,-1.8718,"Solar"
"United Kingdom","Woolbridge Solar Park",5,50.6886,-2.2235,"Solar"
"United Kingdom","Wormit Solar Farm",4,56.4157,-2.9627,"Solar"
"United Kingdom","Wraysbury Landfill",4.8,51.4478,-0.5433,"Solar"
"United Kingdom","Wrexham Social Housing PV",5.4,53.0409,-2.9899,"Solar"
"United Kingdom","Wroughton Airfield Solar Park",50,51.5104,-1.8124,"Solar"
"United Kingdom","Wyld Meadow Solar Park",4.8384,50.7792,-2.9354,"Solar"
"United Kingdom","Wymeswold Airfield",34,52.8033,-1.1116,"Solar"
"United Kingdom","Yarburgh",8.0861,53.4075,0.0188,"Solar"
"United Kingdom","Yardwall Manor",3,51.2217,-2.9116,"Solar"
"United Kingdom","Yerbeston Gate Farm",6.1,51.7473,-4.7945,"Solar"
"United Kingdom","Yorkley Solar Park",5,51.7459,-2.5356,"Solar"
